Dataset,EmbeddingStrategy,Architecture,Epoch,TrainLoss,ValLoss,ValBLEU,ValROUGE_L,RuntimeSec
Original_raw,w2v_sg,LSTM,1,8.352840335358607,8.008104634284972,0.009713958928004576,0.0,11.979087829589844
Original_raw,w2v_sg,LSTM,2,7.4907121994421875,7.702237236499786,0.006921544255614385,0.0,12.092325925827026
Original_raw,w2v_sg,LSTM,3,6.8721084468690306,7.505615389347076,0.00938771753559732,0.0,12.12455153465271
Original_raw,w2v_sg,LSTM,4,6.203990396424012,7.323232185840607,0.009578856623796986,0.0,12.038642644882202
Original_raw,w2v_sg,LSTM,5,5.528834697958656,7.17648195028305,0.00932785970216785,0.0,12.138700723648071
Original_raw,w2v_sg,GRU,1,8.386170983839666,7.981819069385528,0.003682666238301255,0.0,12.179587602615356
Original_raw,w2v_sg,GRU,2,7.253512334193427,7.491458082199097,0.03546996688336619,0.0,12.10569977760315
Original_raw,w2v_sg,GRU,3,6.2558536172438295,7.115856575965881,0.03690564230817681,0.0009459224482698661,12.135698795318604
Original_raw,w2v_sg,GRU,4,5.263230876250414,6.939472496509552,0.038535242430025346,0.002608242044861763,12.213626861572266
Original_raw,w2v_sg,GRU,5,4.346155788404826,6.882472288608551,0.04035228379141433,0.001564945226917058,12.300139665603638
Original_raw,w2v_sg,BiGRU,1,8.237603861854991,7.682705128192902,0.029518234551965977,0.0,21.513489484786987
Original_raw,w2v_sg,BiGRU,2,6.7253035616769665,6.939632022380829,0.044523048663032694,0.0005868544600938967,21.66118311882019
Original_raw,w2v_sg,BiGRU,3,5.105849098003908,6.547737193107605,0.054559233944853465,0.007340564148075886,21.54386329650879
Original_raw,w2v_sg,BiGRU,4,3.614510954214088,6.424877417087555,0.05742717036599202,0.007095773292956392,21.70673418045044
Original_raw,w2v_sg,BiGRU,5,2.419889892250431,6.447254234552384,0.06796925932037327,0.008750652060511215,21.6864492893219
Original_raw,w2v_cbow,RNN,1,8.310433759563296,7.868867301940918,0.003963576165726083,0.0,7.800970077514648
Original_raw,w2v_cbow,RNN,2,7.014175190274411,7.448706316947937,0.004174593314761346,0.0,7.850303888320923
Original_raw,w2v_cbow,RNN,3,5.956410670595547,7.1467449426651,0.010788209079003354,0.0,7.873132228851318
Original_raw,w2v_cbow,RNN,4,5.021012745239661,6.980234980583191,0.00563307924216656,0.0,7.9527575969696045
Original_raw,w2v_cbow,RNN,5,4.230248382963273,6.900277626514435,0.010530437356449953,0.0,7.8486151695251465
Original_raw,w2v_cbow,LSTM,1,8.366977200109003,7.983647263050079,0.0066154057789292,0.0,12.097058057785034
Original_raw,w2v_cbow,LSTM,2,7.607911914455733,7.815461981296539,0.0021859817671634413,0.0,12.192312240600586
Original_raw,w2v_cbow,LSTM,3,7.120176636700063,7.647305476665497,0.004151319978867044,0.0,12.301873683929443
Original_raw,w2v_cbow,LSTM,4,6.590231962666112,7.4704920768737795,0.008236990086888243,0.0,12.317965507507324
Original_raw,w2v_cbow,LSTM,5,6.0417808709165595,7.361122703552246,0.009346523409649862,0.0,12.40084195137024
Original_raw,w2v_cbow,GRU,1,8.338556743403363,8.051142692565918,0.005869539028311837,0.0,12.208158016204834
Original_raw,w2v_cbow,GRU,2,7.175044988220484,7.425160419940949,0.0263740573880924,0.0,12.571544408798218
Original_raw,w2v_cbow,GRU,3,6.117888841334944,7.055883002281189,0.012281616650386424,0.00036114120621162876,12.270294666290283
Original_raw,w2v_cbow,GRU,4,5.082130975135097,6.79230899810791,0.03317670478771234,0.0,12.379744291305542
Original_raw,w2v_cbow,GRU,5,4.160657127523212,6.685772550106049,0.038273334076084936,0.001564945226917058,12.326968431472778
Original_raw,w2v_cbow,BiGRU,1,8.256147027540838,7.746387362480164,0.007945071118628081,0.0,21.51821541786194
Original_raw,w2v_cbow,BiGRU,2,6.7301532854592745,6.953140842914581,0.03182087118144495,0.004199890719546685,21.588648319244385
Original_raw,w2v_cbow,BiGRU,3,5.118300408518787,6.6024074912071224,0.054156373973834694,0.004067433735766312,21.608040809631348
Original_raw,w2v_cbow,BiGRU,4,3.632363608230053,6.485090148448944,0.05406111482973757,0.004961999245346387,21.7307767868042
Original_raw,w2v_cbow,BiGRU,5,2.4390196915765165,6.523790174722672,0.06289328201482737,0.0089419709138019,21.827765941619873
Original_raw,fasttext,RNN,1,8.270306301537063,7.758707630634308,0.0064598361158131066,0.0,7.926567554473877
Original_raw,fasttext,RNN,2,6.930485576259932,7.323850131034851,0.011755191514261886,0.0,7.845158815383911
Original_raw,fasttext,RNN,3,5.865395407319594,7.058935034275055,0.008050198758021338,0.0,7.889535188674927
Original_raw,fasttext,RNN,4,4.929277638506784,6.903938210010528,0.008603816914771054,0.0,8.046996831893921
Original_raw,fasttext,RNN,5,4.144346759182766,6.833323037624359,0.029514256187974354,0.0,7.849776983261108
Original_raw,fasttext,LSTM,1,8.350086359200498,8.033049035072327,0.006368666522792928,0.0,12.090545892715454
Original_raw,fasttext,LSTM,2,7.589687423033861,7.875747156143189,0.006017285343094723,0.0,12.273864030838013
Original_raw,fasttext,LSTM,3,7.091928786643276,7.678836178779602,0.005634214309604844,0.0,12.247939586639404
Original_raw,fasttext,LSTM,4,6.523983783133755,7.441520726680755,0.007022136907853915,0.0,12.345119714736938
Original_raw,fasttext,LSTM,5,5.9031652984114995,7.307187569141388,0.005929832783818438,0.0,12.338174819946289
Original_raw,fasttext,GRU,1,8.312981859702896,7.912318730354309,0.022889977276432973,0.0,12.330522537231445
Original_raw,fasttext,GRU,2,7.126669196830447,7.393746531009674,0.006726871123420758,0.0,12.349584817886353
Original_raw,fasttext,GRU,3,6.0850981993822275,7.0882468819618225,0.02956000409567365,0.001564945226917058,12.417348384857178
Original_raw,fasttext,GRU,4,5.063381198219266,6.865450942516327,0.04007203140383803,0.002299873661376009,12.360790014266968
Original_raw,fasttext,GRU,5,4.1454062923985955,6.744628012180328,0.0396796446127814,0.004596870939755835,12.415704488754272
Original_raw,fasttext,BiGRU,1,8.272632939174837,7.716956973075867,0.016961631027410284,0.0,21.610941410064697
Original_raw,fasttext,BiGRU,2,6.816276854880581,6.983078241348267,0.038004669558875694,0.001564945226917058,21.678223609924316
Original_raw,fasttext,BiGRU,3,5.250124139407657,6.57785484790802,0.04147677948396431,0.001937551233325881,21.590280771255493
Original_raw,fasttext,BiGRU,4,3.743644600922841,6.398226702213288,0.05031887394582079,0.006501385018369277,21.733299016952515
Original_raw,fasttext,BiGRU,5,2.520718671676871,6.42779501080513,0.05808259186264822,0.0065403349605639375,21.848384618759155
Original_raw,bert,RNN,1,8.311567846373839,7.841336107254028,0.005686977779317191,0.0,7.762923240661621
Original_raw,bert,RNN,2,6.98815195360898,7.3686334729194645,0.010632883399367566,0.0,7.929850339889526
Original_raw,bert,RNN,3,5.914385169613204,7.05306396484375,0.019670927546602286,0.003129890453834116,7.948575973510742
Original_raw,bert,RNN,4,4.959595733802224,6.854720962047577,0.02743632318228966,0.003129890453834116,7.9797892570495605
Original_raw,bert,RNN,5,4.139419595575543,6.748142266273499,0.042902451222060635,0.003467337739638209,7.926040410995483
Original_raw,bert,LSTM,1,8.364499764295402,8.06202710866928,0.005949419397522429,0.0,12.281424045562744
Original_raw,bert,LSTM,2,7.6000632420510446,7.856221604347229,0.015434698647205342,0.0,12.21869707107544
Original_raw,bert,LSTM,3,7.10249971398173,7.7127601146698,0.033605611411898856,0.0,12.149820804595947
Original_raw,bert,LSTM,4,6.579263019141647,7.533467578887939,0.024973724933660447,0.000782472613458529,12.352266073226929
Original_raw,bert,LSTM,5,6.017730259160113,7.369721722602844,0.010505464438606898,0.0,12.284151315689087
Original_raw,bert,GRU,1,8.339995232972806,7.898801839351654,0.004972955235195003,0.0,12.439148187637329
Original_raw,bert,GRU,2,7.192284384488009,7.381270015239716,0.007693142616485329,0.0,12.34606146812439
Original_raw,bert,GRU,3,6.132587155581571,6.974447131156921,0.018232738414920555,0.0020120724346076456,12.428582668304443
Original_raw,bert,GRU,4,5.089346428799734,6.7400940418243405,0.03751860091502056,0.0060700905771328304,12.191885471343994
Original_raw,bert,GRU,5,4.155782087258831,6.603993928432464,0.046419047237074317,0.009362346921032367,12.400094509124756
Original_raw,bert,BiGRU,1,8.30119863375693,7.793277025222778,0.00625246683490907,0.0,21.59841251373291
Original_raw,bert,BiGRU,2,6.909127968523471,7.024069917201996,0.03708310117788835,0.003129890453834116,21.771146059036255
Original_raw,bert,BiGRU,3,5.358656837026453,6.551546216011047,0.028648773163252976,0.007022980796657338,21.877832412719727
Original_raw,bert,BiGRU,4,3.858003720312917,6.3884755849838255,0.03598268526711003,0.00806574750236722,21.816049575805664
Original_raw,bert,BiGRU,5,2.6143560278258136,6.3835305869579315,0.045023152750552596,0.009712653022512178,21.72746706008911
Original_raw,gpt,RNN,1,8.259465049541994,7.790373933315277,0.015941928150831466,0.0,7.89362096786499
Original_raw,gpt,RNN,2,6.898798054010332,7.301482784748077,0.027326781210122872,0.0,7.9514055252075195
Original_raw,gpt,RNN,3,5.825027934255054,6.994242191314697,0.03286132002991096,0.0063889509898899565,7.973918199539185
Original_raw,gpt,RNN,4,4.869648726501128,6.828358459472656,0.04122339361292275,0.0025337208435799985,8.058977842330933
Original_raw,gpt,RNN,5,4.05140669965534,6.715438902378082,0.04837028430597656,0.002012072434607646,7.852658748626709
Original_raw,gpt,LSTM,1,8.39083604350489,8.058367109298706,0.006170961639819745,0.0,12.384109258651733
Original_raw,gpt,LSTM,2,7.639001865218915,7.923414611816407,0.02611244769133142,0.0,12.323758125305176
Original_raw,gpt,LSTM,3,7.175761275354461,7.692208242416382,0.007834669511353748,0.002475458813486983,12.413466691970825
Original_raw,gpt,LSTM,4,6.676958479020039,7.5302139043807985,0.010388863379682747,0.0,12.480708360671997
Original_raw,gpt,LSTM,5,6.14442145141736,7.387018835544586,0.009255413736287932,0.000782472613458529,12.472121953964233
Original_raw,gpt,GRU,1,8.315717176193708,7.853046882152557,0.010287375280066752,0.0,12.540046453475952
Original_raw,gpt,GRU,2,7.133770902776508,7.336073660850525,0.012243492468321921,0.0,12.445627450942993
Original_raw,gpt,GRU,3,6.060593641802078,6.937397718429565,0.03760909624366691,0.000579609343302614,12.482240438461304
Original_raw,gpt,GRU,4,5.0231192794665365,6.665576446056366,0.04487703383697848,0.0067187399902991695,12.54305124282837
Original_raw,gpt,GRU,5,4.105827464931337,6.554312634468078,0.054284211436678095,0.007296657437502508,12.639524698257446
Original_raw,gpt,BiGRU,1,8.306218422456984,7.730578434467316,0.009457500765987434,0.0,21.499417304992676
Original_raw,gpt,BiGRU,2,6.843327509674206,7.017122149467468,0.02117092359863251,0.0028359179704177677,21.95850968360901
Original_raw,gpt,BiGRU,3,5.265331969912356,6.537871015071869,0.021859350808873818,0.003129890453834116,21.899346828460693
Original_raw,gpt,BiGRU,4,3.76940009772515,6.353877067565918,0.04566834163311475,0.006162112969624707,21.651625156402588
Original_raw,gpt,BiGRU,5,2.5385708583083972,6.349571537971497,0.04366918107898518,0.00838726566426097,21.822844743728638
pyarabic_aggressive_preprocessed,bow,RNN,1,8.273458819032241,7.778542268276214,0.005026711497310366,0.0,6.700205087661743
pyarabic_aggressive_preprocessed,bow,RNN,2,6.922395966651681,7.310226655006408,0.01802813480895484,0.0,6.650126695632935
pyarabic_aggressive_preprocessed,bow,RNN,3,5.809557873772104,7.044810009002686,0.018067366578547298,0.0,6.792595386505127
pyarabic_aggressive_preprocessed,bow,RNN,4,4.854356188080909,6.839182043075562,0.022663459470746855,0.0,6.677716493606567
pyarabic_aggressive_preprocessed,bow,RNN,5,4.025362525217334,6.743009185791015,0.027439176000644865,0.001341381623071764,6.818068981170654
pyarabic_aggressive_preprocessed,bow,LSTM,1,8.330649535561449,7.994178366661072,0.0032536552738663726,0.0,11.858688354492188
pyarabic_aggressive_preprocessed,bow,LSTM,2,7.503446791140519,7.771352589130402,0.013203398898211536,0.0,11.674238920211792
pyarabic_aggressive_preprocessed,bow,LSTM,3,6.912553301991871,7.536917531490326,0.012731131578911174,0.0,11.694739818572998
pyarabic_aggressive_preprocessed,bow,LSTM,4,6.244233654459142,7.345057129859924,0.026526892298318477,0.0,11.62198281288147
pyarabic_aggressive_preprocessed,bow,LSTM,5,5.558325841038237,7.143087601661682,0.028591667676985285,0.0,11.624621152877808
pyarabic_aggressive_preprocessed,bow,GRU,1,8.264200237879145,7.788022625446319,0.008110031629106156,0.0,11.493513345718384
pyarabic_aggressive_preprocessed,bow,GRU,2,7.061409607857859,7.28436027765274,0.007842685913571103,0.0,11.658996105194092
pyarabic_aggressive_preprocessed,bow,GRU,3,5.90540119099722,6.905726838111877,0.01972848021941213,0.0,11.741513013839722
pyarabic_aggressive_preprocessed,bow,GRU,4,4.828380971227974,6.700452983379364,0.025338983974977504,0.001564945226917058,11.706328392028809
pyarabic_aggressive_preprocessed,bow,GRU,5,3.8805635532093468,6.5895646691322325,0.03336609448774053,0.002190923317683881,11.71850299835205
pyarabic_aggressive_preprocessed,bow,BiGRU,1,8.057041474901107,7.413360178470612,0.025843580402823012,0.002152735659036623,20.03227472305298
pyarabic_aggressive_preprocessed,bow,BiGRU,2,6.194641936718105,6.619564580917358,0.03143970642464707,0.006311975919092301,19.882644414901733
pyarabic_aggressive_preprocessed,bow,BiGRU,3,4.355829785048699,6.319070422649384,0.04980103963878238,0.004016692749087115,20.258284330368042
pyarabic_aggressive_preprocessed,bow,BiGRU,4,2.8316192059789986,6.269161373376846,0.05906673998374816,0.009650495565988524,19.87301206588745
pyarabic_aggressive_preprocessed,bow,BiGRU,5,1.7678371436795475,6.389145171642303,0.08093566610691413,0.01486697965571205,20.225203037261963
pyarabic_aggressive_preprocessed,tfidf,RNN,1,8.272251990398122,7.800796127319336,0.0017699255636478637,0.0,6.782628774642944
pyarabic_aggressive_preprocessed,tfidf,RNN,2,6.937617205313124,7.338827109336853,0.015405111544777996,0.0,6.771936416625977
pyarabic_aggressive_preprocessed,tfidf,RNN,3,5.827002953852851,7.025441205501556,0.013953141707486924,0.0,6.772567510604858
pyarabic_aggressive_preprocessed,tfidf,RNN,4,4.851604185440467,6.876314222812653,0.0213381917337872,0.0010172143974960877,6.748310804367065
pyarabic_aggressive_preprocessed,tfidf,RNN,5,4.021534812607954,6.759948456287384,0.025938093383699533,0.003651538862806468,6.855515956878662
pyarabic_aggressive_preprocessed,tfidf,LSTM,1,8.330461705833805,7.977611017227173,0.006976375073735827,0.0,11.949957609176636
pyarabic_aggressive_preprocessed,tfidf,LSTM,2,7.495706803998233,7.771798670291901,0.019353187385178196,0.0,11.852099180221558
pyarabic_aggressive_preprocessed,tfidf,LSTM,3,6.91653783520938,7.555743312835693,0.02028787718906547,0.0,12.022289752960205
pyarabic_aggressive_preprocessed,tfidf,LSTM,4,6.217964182866302,7.333232796192169,0.018858773164804273,0.0,11.8080472946167
pyarabic_aggressive_preprocessed,tfidf,LSTM,5,5.472701957047248,7.2016891717910765,0.008975334757659473,0.00028453549580310147,11.73253059387207
pyarabic_aggressive_preprocessed,tfidf,GRU,1,8.275860091137991,7.828522145748138,0.0013500264051264773,0.0,12.169304370880127
pyarabic_aggressive_preprocessed,tfidf,GRU,2,7.057108639620474,7.330530536174774,0.017702721109631073,0.0003912363067292645,11.872495412826538
pyarabic_aggressive_preprocessed,tfidf,GRU,3,5.902844501486959,6.934877610206604,0.02093107016837394,0.003129890453834116,11.981047868728638
pyarabic_aggressive_preprocessed,tfidf,GRU,4,4.816012472833306,6.752477061748505,0.023707733774371062,0.0,11.930795192718506
pyarabic_aggressive_preprocessed,tfidf,GRU,5,3.889286530700549,6.688236474990845,0.029551957424029544,0.0069925727202722505,11.761057376861572
pyarabic_aggressive_preprocessed,tfidf,BiGRU,1,8.099794957081127,7.476396024227142,0.011377811818082107,0.0,19.973689794540405
pyarabic_aggressive_preprocessed,tfidf,BiGRU,2,6.263295669387616,6.737902379035949,0.02440692374278337,0.0014434971494401243,19.937133073806763
pyarabic_aggressive_preprocessed,tfidf,BiGRU,3,4.473727361746296,6.415257906913757,0.03746336557094395,0.0023213354199269694,20.33707547187805
pyarabic_aggressive_preprocessed,tfidf,BiGRU,4,2.966593178358372,6.388895046710968,0.042621542318712145,0.003177313036467966,19.934647798538208
pyarabic_aggressive_preprocessed,tfidf,BiGRU,5,1.8967632076288634,6.411912316083908,0.06777706299388693,0.014827460836850508,20.180747509002686
pyarabic_aggressive_preprocessed,w2v_sg,RNN,1,8.224539899615989,7.765613555908203,0.005501558392895309,0.0,6.478999853134155
pyarabic_aggressive_preprocessed,w2v_sg,RNN,2,6.939123716648455,7.333516323566437,0.004380720560713833,0.0,6.3981311321258545
pyarabic_aggressive_preprocessed,w2v_sg,RNN,3,5.87282793952505,7.054382741451263,0.004380720560713833,0.0,6.3835508823394775
pyarabic_aggressive_preprocessed,w2v_sg,RNN,4,4.938758260878172,6.915638744831085,0.0019140578459547254,0.0,6.341840505599976
pyarabic_aggressive_preprocessed,w2v_sg,RNN,5,4.124986727332229,6.834268283843994,0.004380720560713833,0.0,6.303280591964722
pyarabic_aggressive_preprocessed,w2v_sg,LSTM,1,8.305322113541255,7.982526183128357,0.00272965851548188,0.0,11.392217874526978
pyarabic_aggressive_preprocessed,w2v_sg,LSTM,2,7.523346314871364,7.825968384742737,0.003110329532912069,0.0,11.63656759262085
pyarabic_aggressive_preprocessed,w2v_sg,LSTM,3,6.934024441084673,7.566688370704651,0.003510930026120874,0.0,11.956220388412476
pyarabic_aggressive_preprocessed,w2v_sg,LSTM,4,6.223077568188638,7.357641291618347,0.0051772647411558684,0.0,11.885194063186646
pyarabic_aggressive_preprocessed,w2v_sg,LSTM,5,5.458164721333508,7.2149425625801085,0.004877058960944881,0.0,11.732653141021729
pyarabic_aggressive_preprocessed,w2v_sg,GRU,1,8.207803627467891,7.78264970779419,0.011108575296130163,0.0,11.533415079116821
pyarabic_aggressive_preprocessed,w2v_sg,GRU,2,7.010697883656372,7.341310715675354,0.010810668894012136,0.0,11.465534925460815
pyarabic_aggressive_preprocessed,w2v_sg,GRU,3,5.874877440246716,7.013577008247376,0.012765161765954079,0.001564945226917058,11.31728196144104
pyarabic_aggressive_preprocessed,w2v_sg,GRU,4,4.796267401279332,6.790803003311157,0.01922887465136549,0.001564945226917058,11.521782159805298
pyarabic_aggressive_preprocessed,w2v_sg,GRU,5,3.8881911391203623,6.741596829891205,0.021392188643406196,0.0032653184061634767,11.394883394241333
pyarabic_aggressive_preprocessed,w2v_sg,BiGRU,1,8.010492450865355,7.4166020154953,0.005494271474877024,0.0002682763246143527,19.25559663772583
pyarabic_aggressive_preprocessed,w2v_sg,BiGRU,2,6.254655867421154,6.707859706878662,0.02079517965462277,0.0,19.10349726676941
pyarabic_aggressive_preprocessed,w2v_sg,BiGRU,3,4.453673356430121,6.4149930596351625,0.02796746497073717,0.001564945226917058,19.446356296539307
pyarabic_aggressive_preprocessed,w2v_sg,BiGRU,4,2.9696293433857384,6.397085797786713,0.030441040825227677,0.0006085898104677447,19.215444087982178
pyarabic_aggressive_preprocessed,w2v_sg,BiGRU,5,1.9104946253058144,6.452256721258164,0.040202227608661406,0.0056527718499549484,19.166116952896118
pyarabic_aggressive_preprocessed,w2v_cbow,RNN,1,8.238409567509454,7.8107047319412235,0.0017828039788722445,0.0,6.41033935546875
pyarabic_aggressive_preprocessed,w2v_cbow,RNN,2,6.945233763051978,7.433282554149628,0.00495283217331436,0.0,6.365351438522339
pyarabic_aggressive_preprocessed,w2v_cbow,RNN,3,5.867033546716631,7.131032121181488,0.016548045815898527,0.0,6.456418991088867
pyarabic_aggressive_preprocessed,w2v_cbow,RNN,4,4.895222245859155,6.984733843803406,0.016548045815898527,0.0,6.319493770599365
pyarabic_aggressive_preprocessed,w2v_cbow,RNN,5,4.093053925930141,6.905316281318664,0.0019140578459547254,0.0,6.617108106613159
pyarabic_aggressive_preprocessed,w2v_cbow,LSTM,1,8.321385253368495,8.010783112049102,0.016548045815898527,0.0,12.049601078033447
pyarabic_aggressive_preprocessed,w2v_cbow,LSTM,2,7.563896551006166,7.840495824813843,0.0030005250476879794,0.0,11.781012535095215
pyarabic_aggressive_preprocessed,w2v_cbow,LSTM,3,7.032838888630468,7.599222588539123,0.003971602913185724,0.0,11.868905305862427
pyarabic_aggressive_preprocessed,w2v_cbow,LSTM,4,6.361850181865272,7.427813863754272,0.004334905962826751,0.0,11.814133167266846
pyarabic_aggressive_preprocessed,w2v_cbow,LSTM,5,5.646737902174962,7.299489092826843,0.0039416871551195345,0.0,11.855077505111694
pyarabic_aggressive_preprocessed,w2v_cbow,GRU,1,8.245827950044875,7.8311367392539974,0.003284875023752,0.0,11.880607843399048
pyarabic_aggressive_preprocessed,w2v_cbow,GRU,2,7.069808256258524,7.39649885892868,0.004721961649977061,0.0,11.538599252700806
pyarabic_aggressive_preprocessed,w2v_cbow,GRU,3,5.96477974879059,7.008282053470611,0.019168369453163348,0.0,11.55115818977356
pyarabic_aggressive_preprocessed,w2v_cbow,GRU,4,4.891766746663837,6.858685541152954,0.022479498288788497,0.0,11.409474849700928
pyarabic_aggressive_preprocessed,w2v_cbow,GRU,5,3.9618308271080385,6.7654502391815186,0.024194377326588665,0.0,11.8900465965271
pyarabic_aggressive_preprocessed,w2v_cbow,BiGRU,1,8.05115414926134,7.493738424777985,0.008813958259784621,0.0,19.15669012069702
pyarabic_aggressive_preprocessed,w2v_cbow,BiGRU,2,6.304216166424856,6.747592842578888,0.021284589971447505,0.0,19.42736315727234
pyarabic_aggressive_preprocessed,w2v_cbow,BiGRU,3,4.493794983179034,6.470976495742798,0.024734655562925496,0.002885896616910149,19.11450719833374
pyarabic_aggressive_preprocessed,w2v_cbow,BiGRU,4,3.002467091388114,6.462243175506591,0.0336929587916802,0.0034927108479534145,19.648131847381592
pyarabic_aggressive_preprocessed,w2v_cbow,BiGRU,5,1.9412768128684963,6.478973084688187,0.04046310356368719,0.008284198268548816,19.09188747406006
pyarabic_aggressive_preprocessed,fasttext,RNN,1,8.25302405924524,7.919310355186463,0.016548045815898527,0.0,6.252477645874023
pyarabic_aggressive_preprocessed,fasttext,RNN,2,6.985163627742145,7.449871182441711,0.0031188915811010743,0.0,6.340124845504761
pyarabic_aggressive_preprocessed,fasttext,RNN,3,5.898263202364749,7.18078453540802,0.003861191093042228,0.0,6.367167234420776
pyarabic_aggressive_preprocessed,fasttext,RNN,4,4.948157736908497,7.06650071144104,0.0031944513031784082,0.0,6.479576110839844
